425,0,0,0,0514,default
397,0,0,0,0514, try100
391,0,1,1,0514,try3
342,0,0,0,0514,  
313,0,0,0,0514,     
308,0,0,0,0514,   
308,0,0,0,0514, try101
306,0,0,0,0514,   
305,0,0,0,0514,   
298,0,0,0,0514,try102
296,0,0,0,0514, 
291,0,0,0,0514,default
288,0,0,0,0514,try103
281,0,0,0,0514, 
281,0,0,0,0514,  
281,0,0,0,0514,    
278,0,0,0,0514,default
276,0,0,1,0514, try4
275,0,0,0,0514,try2
259,0,0,0,0514,   
253,0,0,0,0514, 
168,0,0,0,0514,try11
131,0,0,0,0514,try1
